OTU,Domain,Phylum,Class,Order,Family,Genus,Species
0e87a97c1ba8d3359bdfa733df71e2ce,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
857805dbb2ebd60a913603dcce4b483a,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Saccharibacillus,
66076ca5db21de508ab84d1715d51b4f,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,
955df1d73e2442e3e590a3bb72bd6f5c,Unassigned,,,,,,
72f9e9afcc03ad4daa440ceae7b26211,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,
d51f774d38cb040cb54d6d63b30c98a0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
fb856d9cee3c791220bea0440deba2ac,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,
d7ef18af035de1b508231b5753e7984b,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,
6209b96175938be4892dcfa0088887aa,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
065146a5f32f6252ed0f41bcd4a7bbef,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,
452b283c247e37cbe2a22838fc9053d2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
99863c080a0e81c2eb80f5407ff9522f,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
80a41c6003ba4bcb254bbade67307513,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
7884adacac15c28a82c24f244d8ba5a3,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,
8dfa4c8ba8b91ae92dd22310b556b552,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
66f617d8b228f2931d2fe3e92525c917,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
80e47197a0af1378a8d17da632155087,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_bacterium
819958f210b16f8bda1febad99d03aa3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_bacterium
fd20ae0ea5470981449efee2d9a01ace,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,
7364a49221be95cef659fc56396d87b7,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,uncultured_bacterium
bf92aba9b2a757f9d485ecd74679cf96,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
be4a54c10f4eac9be997d49820fb207d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,
7e2be0daa30a90d33145b986778c7751,Unassigned,,,,,,
68214fa3be4b8f5622f03d2b80ef4ca8,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus,
4e6a316a858c3237c08daa5067a10a42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
465efd6fcf799189b8edb9be38147c0e,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
e89b508f6f42d0476cb0144bdae0c016,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,uncultured_bacterium
53610ea9fe620051f0efd4c2e27a6c6a,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,uncultured_bacterium
abdb96f5e54026184c7efbb0ae2f33e4,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
a73d0bf887afab6c48c7fd5415369af1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
8b414fe98a85dff09990951214b966b5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aureimonas,
1328e77184aae7ba88b4289e9def188e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
2957ef8cd11f75314deda84629f55e78,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_bacterium
1ccd3cf094fc4b46df1dddbc76b90941,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
9317557c76b7f22c2c8ec2e5252aa82e,Unassigned,,,,,,
0665ab5e27996eac502577f952215707,Unassigned,,,,,,
b1aadd9855dc3828b4ed69a47971ec71,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,
a9164d01308501b576afa06256a15b0f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,
433619470991df77d26f0dd91fa508a1,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
3595d26ce28e8fc3bd9506da6a740fb2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
cbcd9579fd004b1a090cc744c23dc371,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,
3fec0cf36040cba60964afda8a04b8c6,Unassigned,,,,,,
0caa9decca526b7f6603bdc6eb080c5f,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Patulibacter,
33295f1846cff2bf9c88e15798fbc91d,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,
d193cc6097df8ae99117409f070707ad,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Terriglobus,
47079e77150fc266f751ad39bbba72d7,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
c5b2531367437bcf3fd7da656f77261a,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,
41601343e5fada6be4ebd4bcd85871ec,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,uncultured_bacterium
2d526cd486fa04855729cbde8d142acd,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,,
27a756969053c9bce40b586f8d1aad38,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
1c99113781ad8c531b5d59caa5aa9e54,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
af490a3ab87de6c432011b9f06dc8593,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
ea7cec45df2ccad2e4c34b104b233d95,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Klenkia,
9e7d406c1d398acdf16b78b27bb33227,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
41168d0266983b9e20b62c53a80a005f,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Chroococcidiopsis_SAG_2023,uncultured_bacterium
1d4ab1a5f974c9f7a938afdcf5103eb3,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Quadrisphaera,
49381c1423f49b05b1bd77376fb2110d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
f8633b4f1b5c20db991615a6c5ec6362,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Modestobacter,
2d357fdb3fab1b599aa9084fc22aab16,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Siphonobacter,
9a055723248984dcc81ae755af44a751,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,uncultured_bacterium
6abc517aa40e9e7b9c652902fe04bb1a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
acc0677959c515b63ad8ae1f3836397d,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,
5989ae49379faffb543515291eb6bc3c,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,uncultured_bacterium
4661d25f9df3fc7d17978a85bfbb86aa,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
6339bbcbb27f65629ca9624c85296ca2,Unassigned,,,,,,
daf46aabd17d426b1a379cde62a0c534,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
7b5c355f1c62b59545d503ac11f4a159,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,,
f73e4acf17278143fd5e307156555bb2,Unassigned,,,,,,
84b93245a81fd2543c15f6e4d9da595a,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,
7a54172ba10529bafa3212157cc73652,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
749ec8b501a3892ecf452e2c270188be,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
5d561b978e71f021a30665c961c60a61,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,uncultured_bacterium
aee0a78d047ee55ecf2be0a4e8cfb43b,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,
47845e628f9b9b82d4661a2464c726fb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
7d13c1f84e7aedf6be3e6645f31f58b6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,
691ac8b910f437e3fcc0e16bafce89c3,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Procabacteriaceae,Procabacter,Candidatus_Procabacter
aef0774e7599e3c44244b143b8853398,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
473eac1a02d9eb40c1e8f7c266e24750,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Patulibacter,
86514fb46307b81dfa1c281043c322c8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,
ac1198b2fd36fd0d69340ca06cc51524,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Flexibacter,
f2c6694d982bd1e3c9a68cd47a1a1c3b,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
763a3b8dd827e86402967bf325936387,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,
39901b033f1e3b8e161024e0e03e775e,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
a4bdc7ac623bd61af36a78c9b156dcea,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
16ffef5e213f66e0b915022c93b64c8d,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
df355f8ce8c711f35f715f0deae06dbf,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
9d970980665e03651b046b7f62473673,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,
9d01d9742d0245a43507480006aeccae,Unassigned,,,,,,
7af6ae689696e9ea838fbb88ee9afb78,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,
6f07ac07c43958f51facfbcf157841a3,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus,
e7375ee3f9c135e96bf291e5fbe6dfbf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
5117d0d789c2c6fb76983a954a27a741,Unassigned,,,,,,
97848eccef1fc41b022b071f62009164,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,
988303e576da5ecff307ee6548e2523b,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,uncultured_bacterium
1d368ed5ba28ee94f55589ba87e96910,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
cd8f395b2c0593b13fec6c874f4f563b,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,
9d9862269c3ca86f9cccae70f97507ab,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,,
8d6b0f9a04d2ba85f3e0990347bf7e8d,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium
7029fc40972b2016ba180a02c46ef22e,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
96dacc21d665866c973fc276841bb44d,Unassigned,,,,,,
6fe5b2ff05cd3d2efbae1b06cdcae5f5,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_bacterium
fa87bdce4705ec2af1552a941ffba9b9,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
b3d22c0995384771d00124aaafae0088,Unassigned,,,,,,
3a54423b9244c3bd613c8d3a791d3fc4,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,
d0850fa09a74f1ae098a74cbad99df1c,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,
2e4c00977817e0832a1188525ca6d7f8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aureimonas,
1c56a5b2287db9b130efecaab371ce0d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,uncultured_bacterium
